booking_id,origin_city,destination_city,cargo_type,delivery_status,priority,distance_km,freight_charge_inr,cargo_weight_kg,cargo_value_inr,is_delayed,is_express,is_long_haul
BK4025295,Mumbai,Pune,Perishables,DELAYED,EXPRESS,148,8427,4511,76146,1,1,0
BK3819913,Mumbai,Nagpur,Fmcg Goods,DELIVERED,NORMAL,834,16008,9136,77063,0,0,1
BK2751293,Mumbai,Solapur,Perishables,DELAYED,EXPRESS,455,16805,7251,77750,1,1,0
BK7219821,Mumbai,Solapur,Fmcg Goods,IN_TRANSIT,EXPRESS,455,19025,2094,40529,0,1,0
BK3831449,Kolhapur,Goa,Raw Materials,DELIVERED,NORMAL,450,10978,9992,70036,0,0,0
BK7918974,Aurangabad,Pune,Textiles,BOOKED,NORMAL,233,4988,2480,77507,0,0,0
BK4486775,Mumbai,Solapur,Raw Materials,DELAYED,EXPRESS,455,17224,135,66763,1,1,0
BK2968407,Mumbai,Goa,Electronics,DELAYED,NORMAL,594,11581,8349,473634,1,0,1
BK4262693,Nashik,Goa,Perishables,DELIVERED,NORMAL,366,8055,1672,19063,0,0,0
BK7553833,Mumbai,Nashik,Perishables,DELIVERED,NORMAL,167,3134,11578,41556,0,0,0
BK6954870,Mumbai,Pune,Electronics,DELAYED,NORMAL,148,3021,5987,170797,1,0,0
BK9345905,Goa,Solapur,Raw Materials,DELAYED,EXPRESS,100,7654,11587,29183,1,1,0
BK2880385,Solapur,Nashik,Perishables,DELIVERED,NORMAL,286,7825,2588,44388,0,0,0
BK1275615,Solapur,Mumbai,Chemicals,DELIVERED,NORMAL,455,14159,1028,121588,0,0,0
BK4944467,Aurangabad,Mumbai,Raw Materials,IN_TRANSIT,NORMAL,335,7460,1421,76603,0,0,0
BK1579690,Solapur,Pune,Fmcg Goods,DELIVERED,NORMAL,248,6111,11830,30944,0,0,0
BK8670523,Mumbai,Nashik,Fmcg Goods,DELIVERED,NORMAL,167,4965,8547,76227,0,0,0
BK6614598,Aurangabad,Pune,Textiles,DELIVERED,NORMAL,233,4343,706,24073,0,0,0
BK9835848,Mumbai,Aurangabad,Textiles,DELIVERED,EXPRESS,335,13848,4910,56128,0,1,0
BK2913316,Nagpur,Nashik,Fmcg Goods,DELIVERED,NORMAL,668,12588,5128,58150,0,0,1
BK1225349,Kolhapur,Aurangabad,Perishables,DELAYED,NORMAL,393,11789,11879,42825,1,0,0
BK3957547,Aurangabad,Nashik,Automobile Parts,DELIVERED,EXPRESS,183,8761,3609,224417,0,1,0
BK9689801,Solapur,Pune,Raw Materials,DELIVERED,NORMAL,248,5038,11971,35400,0,0,0
BK7056625,Mumbai,Pune,Electronics,IN_TRANSIT,NORMAL,148,3870,2433,304547,0,0,0
BK4464496,Pune,Nagpur,Perishables,DELAYED,EXPRESS,714,25526,693,11696,1,1,1
BK2222435,Pune,Aurangabad,Pharmaceuticals,DELIVERED,NORMAL,233,6315,2811,733759,0,0,0
BK6558066,Pune,Kolhapur,Electronics,DELAYED,NORMAL,228,4627,3771,263871,1,0,0
BK3619142,Mumbai,Nashik,Electronics,DELAYED,EXPRESS,167,8239,10008,131124,1,1,0
BK1492559,Mumbai,Nagpur,Perishables,DELAYED,NORMAL,834,22690,7493,72181,1,0,1
BK3181683,Pune,Nagpur,Textiles,DELAYED,NORMAL,714,17384,6070,15149,1,0,1
BK9323508,Pune,Mumbai,Fmcg Goods,DELAYED,NORMAL,148,3578,3518,63063,1,0,0
BK2822620,Goa,Mumbai,Textiles,DELAYED,NORMAL,594,12726,3328,108912,1,0,1
BK4796642,Kolhapur,Aurangabad,Machinery,CANCELLED,NORMAL,393,7931,1330,384502,0,0,0
BK4426613,Goa,Kolhapur,Raw Materials,DELIVERED,NORMAL,210,6456,9091,49652,0,0,0
BK3131304,Aurangabad,Goa,Automobile Parts,DELIVERED,EXPRESS,762,19271,2226,267348,0,1,1
BK3900223,Mumbai,Nashik,Perishables,IN_TRANSIT,EXPRESS,167,10320,2840,69336,0,1,0
BK2837269,Nagpur,Mumbai,Electronics,IN_TRANSIT,NORMAL,834,17155,11640,235270,0,0,1
BK7311193,Kolhapur,Nashik,Raw Materials,DELIVERED,NORMAL,501,10525,2674,36394,0,0,1
BK6838070,Pune,Aurangabad,Raw Materials,BOOKED,NORMAL,233,4408,9884,55038,0,0,0
BK2745903,Mumbai,Aurangabad,Textiles,DELIVERED,NORMAL,335,9234,330,76344,0,0,0
BK9553110,Nagpur,Nashik,Fmcg Goods,DELIVERED,NORMAL,668,12075,8504,12335,0,0,1
BK3975096,Mumbai,Solapur,Perishables,DELIVERED,NORMAL,455,11083,7805,8641,0,0,0
BK6307659,Aurangabad,Nashik,Fmcg Goods,IN_TRANSIT,NORMAL,183,4295,8935,71631,0,0,0
BK1662273,Goa,Kolhapur,Fmcg Goods,DELAYED,NORMAL,505,13979,8901,82767,1,0,1
BK1298286,Aurangabad,Mumbai,Chemicals,DELAYED,NORMAL,335,6966,3922,198289,1,0,0
BK6978932,Aurangabad,Solapur,Machinery,BOOKED,EXPRESS,252,12982,145,841295,0,1,0
BK5542133,Nashik,Kolhapur,Fmcg Goods,DELAYED,NORMAL,793,19760,7509,36041,1,0,1
BK2039230,Mumbai,Solapur,Electronics,CANCELLED,NORMAL,455,12122,7974,99280,0,0,0
BK5339663,Mumbai,Nashik,Perishables,DELAYED,NORMAL,167,4053,3625,46240,1,0,0
BK5030842,Solapur,Mumbai,Perishables,DELIVERED,NORMAL,455,13545,3901,66242,0,0,0
BK6648230,Kolhapur,Pune,Electronics,BOOKED,NORMAL,228,5573,11401,187773,0,0,0
BK6601249,Aurangabad,Solapur,Fmcg Goods,BOOKED,NORMAL,219,3970,4684,15292,0,0,0
BK6125789,Nagpur,Goa,Perishables,DELAYED,NORMAL,508,13475,3499,6750,1,0,1
BK7619908,Goa,Nagpur,Textiles,IN_TRANSIT,NORMAL,438,8365,3344,91246,0,0,0
BK8085212,Pune,Solapur,Perishables,IN_TRANSIT,NORMAL,248,7051,9314,77113,0,0,0
BK8525271,Nagpur,Aurangabad,Raw Materials,BOOKED,NORMAL,503,14378,8923,13159,0,0,1
BK7530542,Mumbai,Nagpur,Fmcg Goods,BOOKED,NORMAL,834,22512,11844,96218,0,0,1
BK7505802,Mumbai,Pune,Perishables,DELAYED,NORMAL,148,4044,8219,75210,1,0,0
BK6434572,Mumbai,Kolhapur,Raw Materials,DELAYED,NORMAL,373,7222,6399,44710,1,0,0
BK3023688,Mumbai,Solapur,Electronics,DELAYED,NORMAL,455,10311,8207,186319,1,0,0
BK7538736,Nagpur,Nashik,Perishables,DELAYED,NORMAL,668,18129,11305,65036,1,0,1
BK2177666,Solapur,Goa,Automobile Parts,IN_TRANSIT,NORMAL,342,6766,1823,197319,0,0,0
BK9291060,Mumbai,Goa,Fmcg Goods,DELAYED,NORMAL,594,15433,7664,18469,1,0,1
BK8744448,Pune,Goa,Perishables,DELAYED,NORMAL,453,13531,2401,62468,1,0,0
BK9116756,Pune,Mumbai,Perishables,DELIVERED,NORMAL,148,3738,5002,42039,0,0,0
BK6229342,Nagpur,Solapur,Fmcg Goods,DELAYED,EXPRESS,494,19177,11549,37657,1,1,0
BK3491211,Nashik,Pune,Textiles,IN_TRANSIT,NORMAL,211,6401,5784,63619,0,0,0
BK1624905,Mumbai,Nagpur,Electronics,DELAYED,NORMAL,834,18390,10233,439877,1,0,1
BK3818452,Aurangabad,Nashik,Raw Materials,DELAYED,NORMAL,183,3780,6746,65028,1,0,0
BK8929986,Pune,Nashik,Perishables,DELAYED,NORMAL,211,4722,6410,72133,1,0,0
BK4254616,Kolhapur,Goa,Textiles,DELAYED,NORMAL,648,18564,8965,107889,1,0,1
BK1580183,Nagpur,Pune,Fmcg Goods,DELAYED,NORMAL,714,14075,1744,82226,1,0,1
BK2122061,Aurangabad,Pune,Textiles,IN_TRANSIT,NORMAL,233,5883,7215,110484,0,0,0
BK4073642,Solapur,Aurangabad,Pharmaceuticals,DELIVERED,NORMAL,195,5924,3055,338705,0,0,0
BK3291550,Mumbai,Kolhapur,Textiles,DELAYED,EXPRESS,373,16134,7440,85152,1,1,0
BK8306199,Pune,Mumbai,Perishables,DELIVERED,NORMAL,148,3120,7136,44127,0,0,0
BK1648732,Mumbai,Nashik,Perishables,DELIVERED,NORMAL,167,4465,6420,28396,0,0,0
BK8103617,Aurangabad,Nashik,Raw Materials,IN_TRANSIT,NORMAL,183,5064,8852,19540,0,0,0
BK2606841,Aurangabad,Goa,Electronics,DELIVERED,NORMAL,326,9448,7302,135422,0,0,0
BK5179632,Mumbai,Aurangabad,Perishables,DELIVERED,NORMAL,335,9751,8721,9189,0,0,0
BK2583764,Mumbai,Nagpur,Pharmaceuticals,DELIVERED,NORMAL,834,26072,290,607580,0,0,1
BK1975900,Nashik,Pune,Pharmaceuticals,DELIVERED,NORMAL,211,4082,8202,254793,0,0,0
BK8746243,Nagpur,Nashik,Perishables,DELAYED,NORMAL,668,19427,1624,23912,1,0,1
BK5863670,Mumbai,Goa,Pharmaceuticals,DELIVERED,NORMAL,594,11581,7008,216001,0,0,1
BK2223308,Aurangabad,Pune,Fmcg Goods,DELIVERED,NORMAL,233,4544,4644,28811,0,0,0
BK6652580,Nagpur,Pune,Pharmaceuticals,DELIVERED,NORMAL,714,20016,756,218574,0,0,1
BK7506366,Kolhapur,Mumbai,Perishables,DELAYED,NORMAL,373,7041,10166,23542,1,0,0
BK5273844,Mumbai,Aurangabad,Raw Materials,IN_TRANSIT,EXPRESS,335,14055,2148,20014,0,1,0
BK7029046,Nagpur,Aurangabad,Electronics,DELAYED,NORMAL,503,13611,4091,83318,1,0,1
BK8751502,Mumbai,Solapur,Pharmaceuticals,DELAYED,EXPRESS,455,13660,10630,178503,1,1,0
BK1040868,Aurangabad,Nagpur,Chemicals,BOOKED,NORMAL,503,15201,10399,28704,0,0,1
BK7463200,Mumbai,Solapur,Perishables,DELAYED,NORMAL,455,14358,3726,67750,1,0,0
BK5349744,Mumbai,Goa,Raw Materials,DELAYED,NORMAL,594,13967,5543,42176,1,0,1
BK4457849,Aurangabad,Goa,Textiles,DELIVERED,NORMAL,631,19160,10056,81036,0,0,1
BK7096383,Pune,Mumbai,Chemicals,DELIVERED,NORMAL,148,3280,1060,141714,0,0,0
BK5950063,Kolhapur,Aurangabad,Electronics,DELAYED,NORMAL,393,12481,8697,493798,1,0,0
BK5266767,Goa,Aurangabad,Automobile Parts,DELAYED,NORMAL,521,12653,6433,229426,1,0,1
BK3929146,Nashik,Aurangabad,Electronics,DELIVERED,NORMAL,183,3914,3369,97171,0,0,0
BK3223526,Mumbai,Solapur,Pharmaceuticals,DELAYED,EXPRESS,455,17285,326,651615,1,1,0
BK6159082,Nashik,Aurangabad,Automobile Parts,DELIVERED,NORMAL,183,5037,11504,293499,0,0,0
BK4935300,Pune,Solapur,Electronics,DELAYED,NORMAL,248,6542,1481,438196,1,0,0
BK8149918,Pune,Kolhapur,Automobile Parts,DELIVERED,NORMAL,228,4508,10354,191964,0,0,0
BK4764649,Nashik,Aurangabad,Raw Materials,DELIVERED,NORMAL,183,3959,3998,63280,0,0,0
BK2012744,Mumbai,Solapur,Textiles,DELIVERED,NORMAL,455,13464,883,60546,0,0,0
BK2045260,Mumbai,Aurangabad,Electronics,CANCELLED,NORMAL,335,6512,6036,433655,0,0,0
BK2688207,Mumbai,Nashik,Raw Materials,DELAYED,NORMAL,167,4180,4869,36917,1,0,0
BK4523299,Mumbai,Nashik,Raw Materials,DELIVERED,NORMAL,167,4154,10714,16291,0,0,0
BK8274647,Aurangabad,Goa,Fmcg Goods,DELIVERED,NORMAL,579,16247,8274,30186,0,0,1
BK4161687,Nashik,Aurangabad,Fmcg Goods,DELAYED,EXPRESS,183,9850,11391,54857,1,1,0
BK1062635,Nashik,Kolhapur,Automobile Parts,BOOKED,NORMAL,198,5025,2197,126732,0,0,0
BK9724179,Mumbai,Goa,Fmcg Goods,DELAYED,EXPRESS,594,20679,9875,56640,1,1,1
BK2614325,Kolhapur,Pune,Fmcg Goods,CANCELLED,NORMAL,228,6648,6692,26786,0,0,0
BK9036377,Pune,Nagpur,Automobile Parts,IN_TRANSIT,NORMAL,714,16983,1452,285288,0,0,1
BK6245874,Mumbai,Solapur,Perishables,DELAYED,NORMAL,455,13067,5960,47710,1,0,0
BK3073521,Nashik,Mumbai,Textiles,DELIVERED,NORMAL,167,3252,11820,141226,0,0,0
BK8547129,Nagpur,Mumbai,Perishables,DELAYED,EXPRESS,834,23078,1968,59514,1,1,1
BK3740509,Aurangabad,Solapur,Raw Materials,DELAYED,NORMAL,671,18680,1676,54107,1,0,1
BK9707703,Mumbai,Solapur,Electronics,CANCELLED,NORMAL,455,11343,11156,139889,0,0,0
BK4435968,Mumbai,Nagpur,Machinery,CANCELLED,NORMAL,834,17282,10104,974562,0,0,1
BK6070570,Pune,Nagpur,Textiles,DELAYED,NORMAL,714,14180,7189,15304,1,0,1
BK4547183,Mumbai,Nashik,Machinery,BOOKED,NORMAL,167,4025,2299,219549,0,0,0
BK3308115,Goa,Nashik,Electronics,DELAYED,NORMAL,709,19104,10516,439553,1,0,1
BK4398348,Aurangabad,Solapur,Automobile Parts,DELAYED,NORMAL,492,15526,1809,65919,1,0,0
BK9763289,Mumbai,Aurangabad,Chemicals,DELIVERED,NORMAL,335,7123,7231,107448,0,0,0
BK5131461,Nagpur,Solapur,Raw Materials,CANCELLED,NORMAL,494,12577,8915,28953,0,0,0
BK5909972,Mumbai,Nashik,Automobile Parts,IN_TRANSIT,NORMAL,167,4859,7494,130329,0,0,0
BK6375570,Nashik,Nagpur,Textiles,DELAYED,NORMAL,668,15530,558,97169,1,0,1
BK8620713,Nashik,Aurangabad,Automobile Parts,BOOKED,NORMAL,183,5047,3356,147344,0,0,0
BK8737517,Kolhapur,Solapur,Electronics,BOOKED,NORMAL,193,5625,291,68930,0,0,0
BK9465977,Pune,Kolhapur,Raw Materials,IN_TRANSIT,NORMAL,228,6322,9467,57858,0,0,0
BK8543938,Solapur,Pune,Electronics,IN_TRANSIT,EXPRESS,248,12680,2087,402817,0,1,0
BK5151031,Mumbai,Aurangabad,Raw Materials,DELAYED,EXPRESS,335,14899,9117,9815,1,1,0
BK3194341,Nagpur,Solapur,Fmcg Goods,DELIVERED,NORMAL,494,14651,4659,93924,0,0,0
BK2155364,Nagpur,Aurangabad,Electronics,DELIVERED,NORMAL,503,12262,4215,499093,0,0,1
BK1532784,Mumbai,Kolhapur,Electronics,IN_TRANSIT,NORMAL,373,9648,9502,435643,0,0,0
BK5541009,Goa,Solapur,Perishables,DELAYED,NORMAL,427,9708,11848,57267,1,0,0
BK1104941,Mumbai,Nagpur,Machinery,DELIVERED,NORMAL,834,21794,5972,945587,0,0,1
BK1438791,Nagpur,Kolhapur,Fmcg Goods,IN_TRANSIT,NORMAL,751,15806,11761,23004,0,0,1
BK7180917,Nashik,Mumbai,Perishables,DELIVERED,NORMAL,167,4288,5643,70217,0,0,0
BK3028919,Nashik,Pune,Electronics,IN_TRANSIT,NORMAL,211,5577,8541,472580,0,0,0
BK2863971,Aurangabad,Solapur,Electronics,BOOKED,NORMAL,220,6889,9802,482590,0,0,0
BK1818145,Mumbai,Nashik,Automobile Parts,DELAYED,EXPRESS,167,8742,2830,39855,1,1,0
BK4623561,Mumbai,Solapur,Textiles,DELIVERED,NORMAL,455,13572,10009,105470,0,0,0
BK5860690,Nagpur,Kolhapur,Perishables,DELAYED,NORMAL,719,18861,8483,41260,1,0,1
BK1502645,Aurangabad,Solapur,Textiles,DELAYED,NORMAL,725,19597,3933,125911,1,0,1
BK4252857,Goa,Nagpur,Fmcg Goods,DELIVERED,NORMAL,405,7404,6654,74510,0,0,0
BK2746826,Kolhapur,Aurangabad,Fmcg Goods,DELAYED,NORMAL,393,10052,6847,32934,1,0,0
BK9944125,Pune,Kolhapur,Perishables,DELAYED,NORMAL,228,7132,224,13339,1,0,0
BK6617434,Nagpur,Kolhapur,Pharmaceuticals,DELIVERED,NORMAL,624,11874,8828,686790,0,0,1
BK4532728,Mumbai,Aurangabad,Machinery,DELAYED,NORMAL,335,9382,8749,935783,1,0,0
BK2732826,Nashik,Kolhapur,Perishables,DELIVERED,EXPRESS,506,17036,1469,30460,0,1,1
BK5268497,Goa,Nashik,Automobile Parts,DELAYED,EXPRESS,688,21890,10709,66512,1,1,1
BK2717451,Aurangabad,Goa,Raw Materials,IN_TRANSIT,NORMAL,357,10014,3055,62851,0,0,0
BK6649911,Mumbai,Nashik,Chemicals,DELIVERED,NORMAL,167,4956,11022,28191,0,0,0
BK9287896,Kolhapur,Pune,Automobile Parts,DELAYED,NORMAL,228,6196,10824,128079,1,0,0
BK3480190,Mumbai,Nagpur,Pharmaceuticals,DELAYED,EXPRESS,834,29701,9812,418217,1,1,1
BK5779324,Solapur,Pune,Textiles,IN_TRANSIT,NORMAL,248,5855,443,90087,0,0,0
BK8921288,Pune,Kolhapur,Electronics,IN_TRANSIT,EXPRESS,228,10277,3418,272066,0,1,0
BK6964057,Kolhapur,Nagpur,Fmcg Goods,DELIVERED,EXPRESS,149,8136,8726,21914,0,1,0
BK8913236,Nashik,Mumbai,Raw Materials,DELIVERED,NORMAL,167,4572,9597,39126,0,0,0
BK2699862,Mumbai,Solapur,Fmcg Goods,DELAYED,NORMAL,455,9610,10191,54693,1,0,0
BK5682564,Pune,Mumbai,Raw Materials,DELAYED,NORMAL,148,4616,225,69549,1,0,0
BK5909007,Aurangabad,Solapur,Raw Materials,DELIVERED,NORMAL,183,4424,8825,31525,0,0,0
BK2703888,Solapur,Mumbai,Fmcg Goods,IN_TRANSIT,EXPRESS,455,14407,4927,26209,0,1,0
BK3262916,Mumbai,Goa,Pharmaceuticals,DELIVERED,EXPRESS,594,16290,2849,321426,0,1,1
BK4715026,Mumbai,Nagpur,Pharmaceuticals,DELIVERED,EXPRESS,834,25084,9256,332252,0,1,1
BK9241098,Mumbai,Kolhapur,Raw Materials,DELAYED,NORMAL,373,10847,1529,8328,1,0,0
BK8041706,Pune,Solapur,Perishables,DELAYED,EXPRESS,248,10844,174,37237,1,1,0
BK2255663,Solapur,Nashik,Textiles,IN_TRANSIT,NORMAL,314,8893,9368,103281,0,0,0
BK8877302,Pune,Nagpur,Textiles,IN_TRANSIT,NORMAL,714,19429,8332,126422,0,0,1
BK4786571,Mumbai,Pune,Raw Materials,DELIVERED,NORMAL,148,4257,8269,68598,0,0,0
BK9354814,Mumbai,Aurangabad,Raw Materials,CANCELLED,EXPRESS,335,15319,7164,35094,0,1,0
BK9158425,Mumbai,Pune,Chemicals,DELIVERED,NORMAL,148,3397,11746,141002,0,0,0
BK2841560,Mumbai,Goa,Pharmaceuticals,DELIVERED,NORMAL,594,18664,11363,174496,0,0,1
BK8043926,Pune,Nagpur,Automobile Parts,CANCELLED,NORMAL,714,22075,4111,180281,0,0,1
BK3048343,Aurangabad,Goa,Raw Materials,BOOKED,EXPRESS,692,22125,4515,50950,0,1,1
BK6367000,Nashik,Nagpur,Textiles,DELAYED,NORMAL,668,15581,736,81147,1,0,1
BK7486959,Pune,Solapur,Electronics,DELIVERED,NORMAL,248,5472,7413,68283,0,0,0
BK7233952,Pune,Kolhapur,Perishables,BOOKED,NORMAL,228,6674,3209,45498,0,0,0
BK1247427,Pune,Aurangabad,Raw Materials,DELIVERED,NORMAL,233,5894,9706,35234,0,0,0
BK6745681,Aurangabad,Solapur,Automobile Parts,DELAYED,NORMAL,774,15190,5610,111440,1,0,1
BK9490652,Mumbai,Pune,Pharmaceuticals,DELIVERED,NORMAL,148,3229,9752,515965,0,0,0
BK9533681,Pune,Kolhapur,Perishables,DELIVERED,NORMAL,228,6020,9852,42096,0,0,0
BK2481712,Goa,Mumbai,Textiles,DELIVERED,NORMAL,594,18667,4571,96295,0,0,1
BK5747797,Aurangabad,Mumbai,Perishables,DELIVERED,NORMAL,335,8833,5758,76770,0,0,0
BK7770302,Mumbai,Solapur,Machinery,DELIVERED,NORMAL,455,8618,2256,711934,0,0,0
BK2750025,Pune,Nashik,Chemicals,DELIVERED,NORMAL,211,6691,9138,43470,0,0,0
BK4059053,Nagpur,Aurangabad,Automobile Parts,DELIVERED,NORMAL,503,14673,4591,55524,0,0,1
BK5712472,Nagpur,Goa,Electronics,BOOKED,NORMAL,308,8333,3636,207695,0,0,0
BK7017914,Pune,Mumbai,Chemicals,DELIVERED,EXPRESS,148,7808,8599,86155,0,1,0
BK3829303,Mumbai,Nashik,Perishables,DELIVERED,NORMAL,167,4364,11910,66018,0,0,0
BK7688250,Aurangabad,Mumbai,Pharmaceuticals,DELIVERED,NORMAL,335,6977,10706,614204,0,0,0
BK6494802,Mumbai,Pune,Chemicals,DELIVERED,NORMAL,148,3125,10420,132123,0,0,0
BK6597008,Pune,Nashik,Fmcg Goods,DELIVERED,NORMAL,211,4769,6420,99215,0,0,0
BK4545533,Nagpur,Pune,Textiles,DELIVERED,NORMAL,714,18469,8933,68678,0,0,1
BK1231830,Mumbai,Pune,Perishables,DELIVERED,NORMAL,148,4501,380,36031,0,0,0
BK9958334,Aurangabad,Pune,Fmcg Goods,BOOKED,NORMAL,233,5926,4124,42483,0,0,0
BK9942298,Mumbai,Aurangabad,Automobile Parts,DELAYED,NORMAL,335,7158,5361,104685,1,0,0
BK7789272,Nagpur,Goa,Electronics,IN_TRANSIT,NORMAL,567,18064,2390,445063,0,0,1
BK1497023,Mumbai,Aurangabad,Fmcg Goods,DELIVERED,NORMAL,335,10446,6154,69610,0,0,0
BK1703326,Goa,Nagpur,Automobile Parts,DELAYED,EXPRESS,171,8996,1615,255409,1,1,0
BK6312641,Mumbai,Aurangabad,Textiles,DELIVERED,EXPRESS,335,15118,3292,27723,0,1,0
BK5707379,Aurangabad,Nashik,Automobile Parts,DELIVERED,NORMAL,183,5335,2269,34651,0,0,0
BK8930117,Nagpur,Goa,Perishables,DELAYED,EXPRESS,153,7876,10873,34882,1,1,0
BK7375475,Solapur,Pune,Raw Materials,DELIVERED,EXPRESS,248,11479,722,44980,0,1,0
BK6001754,Kolhapur,Solapur,Raw Materials,DELIVERED,NORMAL,537,11279,4681,17189,0,0,1
BK2530905,Pune,Goa,Chemicals,BOOKED,NORMAL,453,12215,5087,98734,0,0,0
BK6722109,Solapur,Goa,Fmcg Goods,IN_TRANSIT,NORMAL,340,10837,2607,31902,0,0,0
BK9497503,Mumbai,Goa,Fmcg Goods,DELIVERED,NORMAL,594,16898,5840,15922,0,0,1
BK7101888,Aurangabad,Kolhapur,Textiles,IN_TRANSIT,NORMAL,393,12456,4298,110802,0,0,0
BK5034560,Nashik,Nagpur,Electronics,DELAYED,NORMAL,668,18510,745,236329,1,0,1
BK4383897,Pune,Solapur,Automobile Parts,CANCELLED,EXPRESS,248,10238,3934,197117,0,1,0
BK7265098,Nashik,Mumbai,Chemicals,DELIVERED,NORMAL,167,4119,2549,87635,0,0,0
BK7966919,Goa,Nagpur,Textiles,IN_TRANSIT,NORMAL,477,9620,801,146890,0,0,0
BK1222729,Pune,Nashik,Machinery,DELAYED,EXPRESS,211,10413,4906,739610,1,1,0
BK1286852,Pune,Nashik,Perishables,CANCELLED,NORMAL,211,6087,401,39910,0,0,0
BK9489218,Aurangabad,Kolhapur,Automobile Parts,BOOKED,NORMAL,393,9873,4970,167249,0,0,0
BK3523285,Goa,Mumbai,Raw Materials,DELAYED,NORMAL,594,16173,8737,39537,1,0,1
BK3701630,Mumbai,Kolhapur,Fmcg Goods,BOOKED,NORMAL,373,7453,3612,93798,0,0,0
BK3767778,Nagpur,Nashik,Raw Materials,DELAYED,NORMAL,668,21217,11428,40153,1,0,1
BK5489865,Nagpur,Mumbai,Textiles,IN_TRANSIT,NORMAL,834,23278,8073,45672,0,0,1
BK6542810,Mumbai,Goa,Fmcg Goods,DELAYED,NORMAL,594,17476,2434,11537,1,0,1
BK4003517,Nashik,Goa,Textiles,BOOKED,NORMAL,729,22618,2722,43145,0,0,1
BK7997047,Solapur,Kolhapur,Perishables,DELAYED,NORMAL,736,13613,9440,67512,1,0,1
BK1153455,Nagpur,Pune,Raw Materials,DELIVERED,EXPRESS,714,17937,5611,58686,0,1,1
BK6350525,Solapur,Mumbai,Raw Materials,BOOKED,EXPRESS,455,17920,7578,50659,0,1,0
BK7282003,Pune,Kolhapur,Electronics,IN_TRANSIT,NORMAL,228,4607,8677,461072,0,0,0
BK8905960,Nagpur,Kolhapur,Chemicals,DELAYED,NORMAL,755,21919,1196,142154,1,0,1
BK2104732,Solapur,Pune,Machinery,DELIVERED,NORMAL,248,7139,6670,182767,0,0,0
BK8411504,Pune,Nagpur,Raw Materials,DELAYED,NORMAL,714,17263,4175,74958,1,0,1
BK3798631,Aurangabad,Pune,Electronics,CANCELLED,NORMAL,233,6323,9781,172083,0,0,0
BK8713633,Pune,Kolhapur,Automobile Parts,BOOKED,EXPRESS,228,12038,7493,44501,0,1,0
BK2853981,Mumbai,Pune,Machinery,IN_TRANSIT,NORMAL,148,3196,1152,400031,0,0,0
BK8324875,Pune,Nagpur,Raw Materials,IN_TRANSIT,EXPRESS,714,22473,5396,26165,0,1,1
BK6438139,Mumbai,Goa,Textiles,BOOKED,NORMAL,594,10866,10147,108828,0,0,1
BK1189717,Solapur,Kolhapur,Electronics,DELIVERED,NORMAL,378,11995,8435,245521,0,0,0
BK2592033,Pune,Kolhapur,Raw Materials,DELAYED,NORMAL,228,4687,1788,35682,1,0,0
BK9385406,Aurangabad,Nashik,Machinery,DELAYED,NORMAL,183,4001,9689,673372,1,0,0
BK7063104,Pune,Nashik,Automobile Parts,CANCELLED,NORMAL,211,4812,4751,160986,0,0,0
BK4412039,Mumbai,Pune,Perishables,DELIVERED,NORMAL,148,3375,4830,40532,0,0,0
BK6351923,Kolhapur,Pune,Automobile Parts,DELIVERED,EXPRESS,228,11522,8254,287239,0,1,0
BK2361700,Pune,Nagpur,Raw Materials,DELAYED,NORMAL,714,21357,4935,17443,1,0,1
BK3447515,Nagpur,Goa,Raw Materials,BOOKED,NORMAL,796,16277,1910,51471,0,0,1
BK4620665,Pune,Kolhapur,Perishables,BOOKED,NORMAL,228,4400,9425,21394,0,0,0
BK9408853,Kolhapur,Mumbai,Automobile Parts,DELAYED,NORMAL,373,10786,10611,139804,1,0,0
BK2435341,Nashik,Pune,Pharmaceuticals,DELIVERED,NORMAL,211,3817,5923,385220,0,0,0
BK7160597,Aurangabad,Nashik,Automobile Parts,CANCELLED,NORMAL,183,5360,6672,154055,0,0,0
BK3457482,Nagpur,Goa,Textiles,IN_TRANSIT,NORMAL,367,7927,4567,62547,0,0,0
BK2230566,Aurangabad,Nagpur,Fmcg Goods,DELAYED,NORMAL,503,13920,3259,79466,1,0,1
BK3247631,Pune,Mumbai,Pharmaceuticals,DELIVERED,NORMAL,148,4463,7367,338283,0,0,0
BK9897693,Kolhapur,Nashik,Fmcg Goods,DELAYED,NORMAL,182,3534,3461,68902,1,0,0
BK9709015,Nashik,Mumbai,Fmcg Goods,DELIVERED,NORMAL,167,3431,2414,89522,0,0,0
BK1336987,Mumbai,Pune,Automobile Parts,IN_TRANSIT,NORMAL,148,4117,10932,261278,0,0,0
BK3599881,Aurangabad,Nagpur,Perishables,DELAYED,NORMAL,503,12763,6316,41871,1,0,1
BK1998441,Pune,Aurangabad,Electronics,IN_TRANSIT,NORMAL,233,7081,11215,293426,0,0,0
BK2024109,Mumbai,Pune,Fmcg Goods,DELIVERED,NORMAL,148,3960,8444,19694,0,0,0
BK2155788,Mumbai,Solapur,Fmcg Goods,DELAYED,NORMAL,455,11469,10982,52956,1,0,0
BK3979424,Mumbai,Nashik,Perishables,BOOKED,NORMAL,167,4463,2034,50391,0,0,0
BK8094361,Mumbai,Solapur,Electronics,DELAYED,EXPRESS,455,17089,2921,433706,1,1,0
